Name,Sex,Event,Equipment,Age,AgeClass,Division,BodyweightKg,WeightClassKg,Squat1Kg,Squat2Kg,Squat3Kg,Squat4Kg,Best3SquatKg,Bench1Kg,Bench2Kg,Bench3Kg,Bench4Kg,Best3BenchKg,Deadlift1Kg,Deadlift2Kg,Deadlift3Kg,Deadlift4Kg,Best3DeadliftKg,TotalKg,Place,Wilks,McCulloch,Glossbrenner,IPFPoints,Tested,Country,Federation,Date,MeetCountry,MeetState,MeetName
,Male,SBD,Wraps,35.0,35-39,M-OR,88.2,90,230.0,0.0,0.0,,230.0,120.0,132.5,140.0,,140.0,240.0,,,,240.0,610.0,12,393.53,393.53,379.4,583.35,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,26.0,24-34,M-OR,89.2,90,215.0,230.0,0.0,,230.0,115.0,125.0,130.0,,130.0,220.0,235.0,0.0,,235.0,595.0,13,381.59,381.59,367.8,562.68,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,26.0,24-34,M-OR,73.9,75,235.0,0.0,0.0,,235.0,160.0,0.0,0.0,,160.0,235.0,250.0,266.0,,266.0,661.0,1,475.92,475.92,460.52,722.33,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,25.0,24-34,M-OR,84.6,90,155.0,165.0,172.5,,172.5,110.0,0.0,,,110.0,220.0,0.0,,,220.0,502.5,18,331.71,331.71,320.07,479.29,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,13.0,13-15,M-OR,59.7,60,65.0,72.5,85.0,90.0,85.0,45.0,52.5,56.5,57.5,56.5,80.0,95.0,105.0,0.0,105.0,246.5,4,211.2,270.34,205.84,264.44,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,21.0,20-23,M-OR,82.0,82.5,242.5,257.5,265.0,,265.0,122.5,130.0,132.5,,132.5,235.0,250.0,0.0,,250.0,647.5,3,435.35,444.06,420.35,655.85,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,49.0,45-49,M-OR,80.8,82.5,165.0,180.0,0.0,,180.0,120.0,122.5,0.0,,122.5,190.0,210.0,216.0,0.0,216.0,518.5,11,351.78,391.53,339.75,513.65,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,67.1,67.5,195.0,210.0,0.0,,210.0,90.0,95.0,0.0,,95.0,190.0,200.0,0.0,,200.0,505.0,3,391.23,402.96,379.55,573.03,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,25.0,24-34,M-OR,82.2,82.5,175.0,185.0,0.0,,185.0,0.0,105.0,0.0,,105.0,205.0,215.0,0.0,,215.0,505.0,12,339.04,339.04,327.34,492.0,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,89.9,90,275.0,295.0,310.0,,310.0,175.0,190.0,200.0,,200.0,275.0,290.0,0.0,,290.0,800.0,1,511.0,511.0,492.45,781.82,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,72.4,75,80.0,,,,80.0,82.5,95.0,0.0,,95.0,0.0,195.0,207.5,,207.5,382.5,8,279.5,287.89,270.59,388.53,,USA,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,23.0,20-23,M-OR,82.4,82.5,220.0,235.0,245.0,0.0,245.0,0.0,160.5,0.0,,160.5,210.0,227.5,240.0,,240.0,645.5,4,432.74,432.74,417.78,651.38,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,88.9,90,247.5,260.0,270.0,,270.0,115.0,122.5,130.0,,130.0,247.5,260.0,0.0,,260.0,660.0,7,424.02,424.02,408.72,634.81,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,75.0,75,205.0,220.0,227.5,,227.5,135.0,142.5,0.0,,142.5,227.5,240.0,250.0,,250.0,620.0,2,441.79,441.79,427.35,665.07,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,21.0,20-23,M-OR,77.7,82.5,125.0,137.5,0.0,,137.5,95.0,0.0,102.5,,102.5,225.0,0.0,0.0,,225.0,465.0,15,323.49,329.96,312.68,465.09,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,28.0,24-34,M-OR,89.9,90,205.0,217.5,0.0,,217.5,105.0,115.0,0.0,,115.0,205.0,215.0,0.0,,215.0,547.5,17,349.72,349.72,337.02,508.31,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,16.0,16-17,M-OR,81.4,82.5,135.0,145.0,0.0,,145.0,90.0,97.5,100.0,,100.0,0.0,180.0,0.0,,180.0,425.0,17,287.03,324.35,277.18,403.52,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,31.0,24-34,M-OR,82.0,82.5,187.5,195.0,0.0,,195.0,105.0,110.0,115.0,,115.0,200.0,210.0,220.0,,220.0,530.0,9,356.35,356.35,344.07,521.45,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,44.0,40-44,M-OR,73.5,75,140.0,155.0,0.0,,155.0,80.0,0.0,90.0,0.0,90.0,145.0,162.5,0.0,,162.5,407.5,6,294.54,307.21,285.04,414.52,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,69.4,75,190.0,200.0,210.0,,210.0,127.5,135.0,140.0,,140.0,205.0,0.0,0.0,,205.0,555.0,4,418.67,418.67,405.77,621.69,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,73.2,75,155.0,170.0,180.0,,180.0,105.0,0.0,0.0,,105.0,230.0,0.0,0.0,,230.0,515.0,5,373.34,384.54,361.33,547.94,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,22.0,20-23,M-OR,59.8,60,135.0,145.0,150.0,,150.0,102.5,107.5,108.5,,108.5,170.0,180.0,185.0,190.0,185.0,443.5,1,379.41,383.2,369.74,542.95,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,23.0,20-23,M-OR,70.4,75,0.0,0.0,0.0,,,0.0,135.0,0.0,,135.0,190.0,200.0,0.0,,200.0,,DQ,,,,,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,26.0,24-34,M-OR,88.0,90,145.0,160.0,0.0,,160.0,105.0,112.5,0.0,,112.5,195.0,202.5,0.0,,202.5,475.0,19,306.8,306.8,295.8,436.18,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,29.0,24-34,M-OR,81.4,82.5,200.0,210.0,212.5,,212.5,0.0,115.0,117.5,,117.5,200.0,220.0,,,220.0,550.0,8,371.46,371.46,358.7,547.14,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,26.0,24-34,M-OR,88.1,90,180.0,200.0,,,200.0,0.0,122.5,0.0,,122.5,240.0,260.0,,,260.0,582.5,15,376.01,376.01,362.52,553.66,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,17.0,16-17,M-OR,71.0,75,125.0,135.0,0.0,,135.0,85.0,0.0,90.0,,90.0,145.0,152.5,160.0,,160.0,385.0,7,285.43,308.27,276.47,397.82,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,81.4,82.5,190.0,200.0,205.0,,205.0,0.0,110.0,117.5,,117.5,190.0,200.0,0.0,,200.0,522.5,10,352.88,363.47,340.77,515.55,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,89.7,90,210.0,220.0,230.0,,230.0,110.0,0.0,125.0,,125.0,215.0,230.0,0.0,,230.0,585.0,14,374.1,374.1,360.53,549.75,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,31.0,24-34,M-OR,59.5,60,135.0,140.0,145.0,0.0,145.0,100.0,105.0,0.0,,105.0,170.0,182.5,192.5,0.0,192.5,442.5,2,380.3,380.3,370.7,543.91,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,18.0,18-19,M-OR,78.9,82.5,175.0,190.0,0.0,,190.0,85.0,95.0,0.0,,95.0,160.0,170.0,0.0,,170.0,455.0,16,313.38,332.18,302.81,448.14,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,32.0,24-34,M-OE,96.0,100,280.0,300.0,320.0,,320.0,150.0,180.0,0.0,,180.0,200.0,230.0,0.0,,230.0,730.0,1,451.96,451.96,434.87,557.49,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,27.0,24-34,M-OE,109.5,110,355.0,380.0,0.0,,380.0,235.0,250.0,260.0,,260.0,265.0,285.0,0.0,,285.0,925.0,1,545.12,545.12,522.28,645.83,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,56.0,55-59,M-OE,98.25,100,65.0,,,,65.0,0.0,0.0,,,,,,,,,,DQ,,,,,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,18.0,18-19,M-OE,86.7,90,0.0,290.0,0.0,,290.0,140.0,150.0,160.0,,160.0,250.0,262.5,,,262.5,712.5,1,463.92,491.75,447.42,576.92,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,21.0,20-23,M-OE,118.9,125,200.0,220.0,0.0,,220.0,107.5,125.0,132.5,,132.5,200.0,0.0,220.0,,220.0,572.5,1,329.86,336.46,314.94,403.76,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,25.0,24-34,M-OE,131.8,140,0.0,0.0,0.0,,,137.5,147.5,0.0,,147.5,230.0,245.0,255.0,,255.0,,DQ,,,,,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,51.0,50-54,M-OE,98.0,100,220.0,230.0,0.0,,230.0,130.0,135.0,140.0,0.0,140.0,200.0,210.0,215.0,220.0,215.0,585.0,3,358.98,411.76,345.21,452.91,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,37.0,35-39,M-OE,81.9,82.5,200.0,0.0,220.0,,220.0,130.0,150.0,160.5,,160.5,240.0,257.5,265.0,,265.0,645.5,1,434.33,434.33,419.37,545.72,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,32.0,24-34,M-OE,95.15,100,260.0,280.0,0.0,,280.0,185.0,195.0,,,195.0,230.0,240.0,0.0,,240.0,715.0,2,444.43,444.43,427.72,549.79,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Female,SBD,Multi-ply,23.0,20-23,F-OE,51.55,52,140.0,0.0,0.0,,140.0,87.5,95.0,0.0,,95.0,135.0,0.0,0.0,,135.0,370.0,1,464.36,464.36,411.75,558.18,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Multi-ply,36.0,35-39,M-OE,137.8,140,340.0,365.0,0.0,,365.0,230.0,0.0,0.0,,230.0,270.0,280.0,287.5,,287.5,882.5,1,494.33,494.33,468.66,555.06,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,32.0,24-34,M-OR,116.9,125,,,,,,160.0,170.0,0.0,,170.0,,,,,,170.0,2,98.36,98.36,93.98,556.98,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,20.0,20-23,M-OR,89.85,90,,,,,,125.0,0.0,0.0,,125.0,,,,,,125.0,2,79.87,82.26,76.97,481.43,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,33.0,24-34,M-OR,107.8,110,,,,,,205.0,215.0,0.0,,215.0,,,,,,215.0,1,127.34,127.34,122.07,738.18,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,25.0,24-34,M-OR,105.6,110,,,,,,112.5,120.0,127.5,,127.5,,,,,,127.5,2,76.04,76.04,72.95,443.42,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Female,B,Raw,27.0,24-34,F-OR,86.7,90,,,,,,60.0,0.0,0.0,,60.0,,,,,,60.0,2,52.7,52.7,45.96,450.51,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,34.0,24-34,M-OR,128.0,140,,,,,,177.5,190.0,200.0,,200.0,,,,,,200.0,2,113.44,113.44,107.93,623.03,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,52.0,50-54,M-OR,98.45,100,,,,,,150.0,157.5,0.0,,157.5,,,,,,157.5,2,96.46,112.38,92.75,571.77,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,38.0,35-39,M-OR,134.2,140,,,,,,260.0,270.0,280.0,0.0,280.0,,,,,,280.0,1,157.5,157.5,149.51,849.96,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,40.0,40-44,M-OR,89.1,90,,,,,,132.5,140.0,0.0,,140.0,,,,,,140.0,1,89.84,89.84,86.59,542.27,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,41.0,40-44,M-OR,139.9,140,,,,,,170.0,182.5,0.0,,182.5,,,,,,182.5,3,101.99,103.01,96.63,542.66,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,34.0,24-34,M-OR,99.8,100,,,,,,180.0,185.0,0.0,,185.0,,,,,,185.0,1,112.68,112.68,108.3,665.85,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,24.0,24-34,M-OR,115.2,125,,,,,,200.0,0.0,215.0,0.0,215.0,,,,,,215.0,1,124.87,124.87,119.39,710.08,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Female,B,Raw,37.0,35-39,F-OR,98.45,90+,,,,,,65.0,70.0,0.0,,70.0,,,,,,70.0,1,58.56,58.56,50.4,493.4,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Female,B,Raw,45.0,45-49,F-OR,88.2,90,,,,,,75.0,85.0,0.0,,85.0,,,,,,85.0,1,74.08,78.16,64.51,603.11,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,B,Raw,17.0,16-17,M-OR,71.0,75,,,,,,80.0,90.0,0.0,,90.0,,,,,,90.0,1,66.72,72.06,64.63,410.78,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,21.0,20-23,M-OR,132.6,140,0.0,220.0,240.0,,240.0,115.0,130.0,0.0,,130.0,225.0,240.0,255.0,,255.0,625.0,5,352.28,359.32,334.59,468.53,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,18.0,18-19,M-OR,133.0,140,185.0,195.0,0.0,,195.0,105.0,0.0,115.0,,115.0,205.0,217.5,220.0,,220.0,530.0,7,298.58,316.49,283.55,383.79,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,22.0,20-23,M-OR,127.0,140,220.0,235.0,250.0,,250.0,155.0,162.5,170.0,170.5,170.0,200.0,220.0,0.0,,220.0,640.0,4,363.56,367.19,346.03,493.53,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,34.0,24-34,M-OR,153.7,140+,215.0,,,,215.0,0.0,150.0,162.5,,162.5,215.0,225.0,230.0,,230.0,607.5,5,334.97,334.97,316.02,418.14,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,25.0,24-34,M-OR,144.7,140+,222.5,240.0,250.0,,250.0,120.0,130.0,140.0,,140.0,217.5,230.0,0.0,,230.0,620.0,4,344.79,344.79,326.2,442.46,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,35.0,35-39,M-OR,128.0,140,185.0,205.0,207.5,,207.5,110.0,115.0,117.5,,117.5,220.0,250.0,260.0,,260.0,585.0,6,331.82,331.82,315.7,441.87,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,152.5,140+,280.0,0.0,311.0,,311.0,180.0,0.0,0.0,,180.0,230.0,250.0,262.5,,262.5,753.5,1,415.94,428.42,392.78,541.1,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,32.0,24-34,M-OR,142.3,140+,200.0,240.0,260.0,,260.0,140.0,165.0,177.5,,177.5,230.0,255.0,272.5,,272.5,710.0,3,395.8,395.8,374.71,523.56,,Canada,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,136.9,140,230.0,250.0,270.0,,270.0,170.0,180.0,185.0,,185.0,0.0,260.0,275.0,,275.0,730.0,2,409.33,409.33,388.19,551.89,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,24.0,24-34,M-OR,145.5,140+,255.0,272.5,280.0,,280.0,170.0,180.0,190.0,,190.0,247.5,270.0,282.5,,282.5,752.5,2,418.15,418.15,395.51,553.5,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,29.0,24-34,M-OR,136.1,140,235.0,250.0,260.0,,260.0,110.0,0.0,0.0,,110.0,270.0,282.5,0.0,,282.5,652.5,3,366.21,366.21,347.39,485.87,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,36.0,35-39,M-OR,133.9,140,320.0,0.0,0.0,,320.0,210.0,225.0,230.5,,230.5,300.0,325.0,0.0,,325.0,875.5,1,492.66,492.66,467.71,686.67,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,22.0,20-23,M-OR,125.3,140,70.0,,,,70.0,160.0,170.0,0.0,,170.0,70.0,,,,70.0,310.0,8,176.57,178.33,168.16,197.26,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,27.0,24-34,M-OR,140.8,140+,0.0,0.0,,,0.0,200.0,215.0,0.0,,215.0,,,,,,,DQ,,,,,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,18.0,18-19,M-OR,99.0,100,115.0,125.0,130.0,,130.0,75.0,0.0,0.0,,75.0,155.0,0.0,180.0,,180.0,385.0,20,235.26,249.38,226.17,310.38,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,46.0,45-49,M-OR,108.1,110,145.0,155.0,165.0,,165.0,125.0,132.5,0.0,,132.5,160.0,175.0,190.0,,190.0,487.5,20,288.47,308.08,276.51,392.69,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,28.0,24-34,M-OR,94.8,100,170.0,180.0,190.0,,190.0,90.0,95.0,0.0,,95.0,180.0,195.0,0.0,,195.0,480.0,18,298.86,298.86,287.65,419.79,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,26.0,24-34,M-OR,103.4,110,160.0,172.5,190.0,,190.0,105.0,110.0,115.0,,115.0,185.0,200.0,0.0,,200.0,505.0,19,303.43,303.43,291.31,421.52,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,95.5,100,160.0,0.0,0.0,,160.0,115.0,125.0,0.0,,125.0,185.0,205.0,0.0,,205.0,490.0,17,304.08,313.2,292.61,428.2,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,53.0,50-54,M-OR,107.0,110,185.0,0.0,200.0,,200.0,172.5,182.5,0.0,,182.5,190.0,205.0,222.5,0.0,222.5,605.0,15,359.2,425.29,344.44,510.9,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,39.0,35-39,M-OR,109.7,110,175.0,190.0,200.0,,200.0,140.0,0.0,0.0,,140.0,195.0,210.0,0.0,,210.0,550.0,18,323.94,323.94,310.35,449.8,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,44.0,40-44,M-OR,98.9,100,0.0,150.0,0.0,,150.0,97.5,0.0,0.0,,97.5,200.0,215.0,227.5,,227.5,475.0,19,290.38,302.86,279.17,403.01,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,22.0,20-23,M-OR,99.6,100,0.0,160.0,175.0,,175.0,110.0,0.0,120.0,,120.0,200.0,210.0,0.0,,210.0,505.0,16,307.83,310.91,295.89,431.82,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,25.0,24-34,M-OR,105.7,110,205.0,225.0,240.0,,240.0,132.5,142.5,0.0,,142.5,202.5,217.5,227.5,,227.5,610.0,14,363.67,363.67,348.88,519.69,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,45.0,45-49,M-OR,102.1,110,210.0,220.5,,,220.5,0.0,150.0,155.0,,155.0,0.0,210.0,0.0,,210.0,585.5,16,353.46,372.9,339.48,506.2,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,109.3,110,170.0,180.0,190.0,,190.0,125.0,0.0,135.0,,135.0,210.0,220.0,235.0,,235.0,560.0,17,330.21,340.11,316.39,460.54,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,95.5,100,0.0,200.0,0.0,,200.0,120.0,135.0,145.0,,145.0,220.0,240.0,255.0,,255.0,600.0,10,372.34,383.51,358.3,543.34,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,35.0,35-39,M-OR,106.2,110,180.0,200.0,220.0,,220.0,0.0,170.0,0.0,,170.0,230.0,0.0,250.0,,250.0,640.0,10,380.94,380.94,365.39,547.84,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,18.0,18-19,M-OR,97.4,100,190.0,205.0,215.0,,215.0,105.0,117.5,0.0,,117.5,185.0,197.5,202.5,,202.5,535.0,13,329.16,348.91,316.58,469.23,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,17.0,16-17,M-OR,93.4,100,185.0,200.0,210.0,,210.0,100.0,110.0,0.0,,110.0,195.0,210.0,0.0,,210.0,530.0,14,332.27,358.85,319.92,477.01,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,19.0,18-19,M-OR,95.4,100,195.0,217.5,225.0,,225.0,135.0,145.0,150.0,,150.0,200.0,225.0,230.0,,230.0,605.0,9,375.62,390.64,361.47,548.94,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,23.0,20-23,M-OR,99.8,100,170.0,180.0,0.0,,180.0,100.0,110.0,115.0,,115.0,210.0,220.0,230.0,,230.0,525.0,15,319.77,319.77,307.34,451.69,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,95.1,100,225.0,0.0,0.0,,225.0,100.0,0.0,0.0,,100.0,215.0,230.0,0.0,,230.0,555.0,12,345.06,355.41,332.09,497.59,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,32.0,24-34,M-OR,95.5,100,220.0,230.0,240.0,,240.0,130.0,0.0,0.0,,130.0,235.0,250.0,0.0,,250.0,620.0,8,384.75,384.75,370.25,564.27,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,31.0,24-34,M-OR,97.3,100,0.0,0.0,220.0,,220.0,130.0,140.0,0.0,,140.0,0.0,240.0,0.0,,240.0,600.0,11,369.31,369.31,355.21,536.88,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,18.0,18-19,M-OR,98.1,100,0.0,0.0,0.0,,,140.0,150.0,160.0,,160.0,240.0,265.0,0.0,,265.0,,DQ,,,,,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,21.0,20-23,M-OR,98.85,100,240.0,0.0,255.0,,255.0,140.0,150.0,0.0,,150.0,250.0,0.0,0.0,,250.0,655.0,7,400.5,408.51,385.04,588.0,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,25.0,24-34,M-OR,99.8,100,230.0,0.0,245.0,,245.0,15.0,162.5,0.0,,162.5,0.0,260.0,0.0,,260.0,667.5,6,406.56,406.56,390.76,597.28,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,27.0,24-34,M-OR,97.5,100,225.0,232.5,242.5,,242.5,145.0,160.0,0.0,,160.0,260.0,275.0,0.0,,275.0,677.5,5,416.65,416.65,400.72,616.37,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,30.0,24-34,M-OR,97.6,100,250.0,275.0,285.0,,285.0,0.0,165.0,0.0,,165.0,280.0,305.0,0.0,,305.0,755.0,3,464.11,464.11,446.35,696.13,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,25.0,24-34,M-OR,97.4,100,240.0,250.0,0.0,,250.0,165.0,0.0,,,165.0,285.0,0.0,,,285.0,700.0,4,430.67,430.67,414.22,640.07,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,99.2,100,330.0,357.5,0.0,,357.5,175.0,190.0,0.0,,190.0,290.0,312.5,0.0,,312.5,860.0,1,525.09,540.84,504.77,796.84,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,21.0,20-23,M-OR,98.6,100,0.0,300.0,315.0,,315.0,150.0,,,,150.0,300.0,0.0,0.0,,300.0,765.0,2,468.25,477.61,450.21,702.06,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,20.0,20-23,M-OR,107.6,110,285.0,305.0,312.5,,312.5,25.0,,,,25.0,75.0,,,,75.0,412.5,21,244.46,251.79,234.37,320.23,,Australia,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,23.0,20-23,M-OR,108.0,110,220.0,230.0,0.0,,230.0,160.0,0.0,0.0,,160.0,220.0,235.0,240.0,,240.0,630.0,12,372.9,372.9,357.46,532.51,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,26.0,24-34,M-OR,106.2,110,225.0,240.0,0.0,,240.0,125.0,130.0,135.0,,135.0,225.0,240.0,250.0,,250.0,625.0,13,372.01,372.01,356.83,533.02,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
,Male,SBD,Wraps,35.0,35-39,M-OR,102.6,110,245.0,0.0,260.0,,260.0,110.0,117.5,125.0,,125.0,235.0,245.0,250.0,,250.0,635.0,11,382.64,382.64,367.45,554.48,,,GPC-AUS,6/5/2014,Australia,QLD,Nationals
